0.009624732691800112,0.019249465383600225,0.0,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.028874198075400336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.048123663459000564,0.0,0.019249465383600225,0.29836671344580346,0.009624732691800112,0.0,0.0,0.028874198075400336,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.019249465383600225,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.028874198075400336,0.0,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.048123663459000564,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.0,0.019249465383600225,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.009624732691800112,0.019249465383600225,0.019249465383600225,0.0,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.009624732691800112,0.09624732691800113,0.0,0.0,0.0,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.009624732691800112,0.0,0.0,0.019249465383600225,0.0,0.0,0.0,0.009624732691800112,0.019249465383600225,0.0,0.019249465383600225,0.009624732691800112,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.11549679230160134,0.0,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.06737312884260079,0.009624732691800112,0.009624732691800112,0.019249465383600225,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.028874198075400336,0.0,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.019249465383600225,0.0,0.009624732691800112,0.0,0.019249465383600225,0.0,0.019249465383600225,0.0,0.0,0.0,0.08662259422620101,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.06737312884260079,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.0,0.019249465383600225,0.0,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.009624732691800112,0.0,0.0,0.0,0.019249465383600225,0.009624732691800112,0.0,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.019249465383600225,0.0,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.019249465383600225,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.03849893076720045,0.009624732691800112,0.009624732691800112,0.019249465383600225,0.20211938652780237,0.019249465383600225,0.0,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.03849893076720045,0.0,0.019249465383600225,0.009624732691800112,0.019249465383600225,0.019249465383600225,0.0,0.019249465383600225,0.009624732691800112,0.0,0.0,0.03849893076720045,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.019249465383600225,0.0,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.019249465383600225,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.3272409115212038,0.019249465383600225,0.0,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.019249465383600225,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.028874198075400336,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.0,0.17324518845240203,0.0,0.0,0.05774839615080067,0.0,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.0,0.0,0.028874198075400336,0.009624732691800112,0.0,0.0769978615344009,0.0,0.009624732691800112,0.0,0.048123663459000564,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.019249465383600225,0.009624732691800112,0.0,0.019249465383600225,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.028874198075400336,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.0,0.03849893076720045,0.0,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.028874198075400336,0.0,0.009624732691800112,0.0,0.019249465383600225,0.0,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.23099358460320268,0.0,0.009624732691800112,0.0,0.0,0.09624732691800113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.0,0.0,0.019249465383600225,0.0,0.019249465383600225,0.0,0.009624732691800112,0.0,0.019249465383600225,0.0,0.03849893076720045,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.019249465383600225,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.019249465383600225,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.0,0.009624732691800112,0.028874198075400336,0.05774839615080067,0.0,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.14437099037700168,0.019249465383600225,0.0,0.0,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.0,0.009624732691800112,0.028874198075400336,0.019249465383600225,0.019249465383600225,0.0,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.019249465383600225,0.0,0.0,0.21174411921960246,0.0,0.0,0.0,0.028874198075400336,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.0,0.0769978615344009,0.009624732691800112,0.0,0.009624732691800112,0.0,0.009624732691800112,0.028874198075400336,0.009624732691800112,0.03849893076720045,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.0,0.028874198075400336,0.0,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.0,0.019249465383600225,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.019249465383600225,0.009624732691800112,0.0,0.0,0.0,0.0,0.03849893076720045,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.08662259422620101,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.0,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.0,0.019249465383600225,0.0,0.0,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.0,0.019249465383600225,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.0,0.0,0.03849893076720045,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.019249465383600225,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.0,0.019249465383600225,0.0,0.009624732691800112,0.0,0.03849893076720045,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.019249465383600225,0.0,0.028874198075400336,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.0,0.028874198075400336,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.048123663459000564,0.0,0.0,0.0,0.019249465383600225,0.0,0.0,0.0,0.0,0.0769978615344009,0.009624732691800112,0.009624732691800112,0.0,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.06737312884260079,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.05774839615080067,0.0,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.028874198075400336,0.019249465383600225,0.0,0.0,0.019249465383600225,0.0,0.0,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.0,0.05774839615080067,0.0,0.0,0.0,0.009624732691800112,0.0,0.0,0.019249465383600225,0.0,0.019249465383600225,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.009624732691800112,0.0,0.03849893076720045,0.03849893076720045,0.009624732691800112,0.0,0.0,0.0,0.0,0.019249465383600225,0.0,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.019249465383600225,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.019249465383600225,0.0,0.0,0.048123663459000564,0.0,0.0,0.0,0.009624732691800112,0.08662259422620101,0.0,0.009624732691800112,0.028874198075400336,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.019249465383600225,0.0,0.019249465383600225,0.0,0.0,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.0,0.06737312884260079,0.0,0.0,0.0,0.019249465383600225,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.009624732691800112,0.03849893076720045,0.0,0.03849893076720045,0.028874198075400336,0.009624732691800112,0.03849893076720045,0.009624732691800112,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.019249465383600225,0.009624732691800112,0.0,0.019249465383600225,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.03849893076720045,0.0,0.0,0.0,0.009624732691800112,0.03849893076720045,0.009624732691800112,0.0,0.0,0.028874198075400336,0.0,0.009624732691800112,0.0,0.0,0.0,0.03849893076720045,0.009624732691800112,0.019249465383600225,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.03849893076720045,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.03849893076720045,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.0,0.05774839615080067,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.0,0.019249465383600225,0.06737312884260079,0.0,0.009624732691800112,0.009624732691800112,0.019249465383600225,0.0,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019249465383600225,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.009624732691800112,0.0,0.019249465383600225,0.009624732691800112,0.0,0.009624732691800112,0.0,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.019249465383600225,0.0,0.028874198075400336,0.009624732691800112,0.4716119018982055,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.0,0.019249465383600225,0.0,0.0,0.009624732691800112,0.0,0.019249465383600225,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.019249465383600225,0.0,0.0,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.0,0.028874198075400336,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.019249465383600225,0.0,0.0,0.019249465383600225,0.0,0.0,0.05774839615080067,0.009624732691800112,0.0,0.0,0.009624732691800112,0.019249465383600225,0.0,0.0,0.0,0.009624732691800112,0.0,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.0,0.028874198075400336,0.0,0.0,0.009624732691800112,0.009624732691800112,0.028874198075400336,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.028874198075400336,0.0,0.0,0.03849893076720045,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.009624732691800112,0.019249465383600225,0.0,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.03849893076720045,0.0,0.028874198075400336,0.0,0.009624732691800112,0.0,0.028874198075400336,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.0,0.009624732691800112,0.0,0.03849893076720045,0.0,0.03849893076720045,0.009624732691800112,0.0,0.0,0.019249465383600225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.019249465383600225,0.009624732691800112,0.0,0.0,0.019249465383600225,0.0,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.0,0.009624732691800112,0.0,0.019249465383600225,0.0,0.2406183172950028,0.05774839615080067,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.009624732691800112,0.019249465383600225,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.009624732691800112,0.019249465383600225,0.0,0.0,0.14437099037700168,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.019249465383600225,0.0,0.019249465383600225,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.0,0.0,0.019249465383600225,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.028874198075400336,0.0,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.009624732691800112,0.019249465383600225,0.009624732691800112,0.0,0.009624732691800112,0.019249465383600225,0.0,0.0,0.0,0.0,0.028874198075400336,0.019249465383600225,0.11549679230160134,0.0,0.0,0.009624732691800112,0.03849893076720045,0.0,0.0,0.0,0.019249465383600225,0.0,0.0,0.009624732691800112,0.0,0.009624732691800112,0.0,0.028874198075400336,0.009624732691800112,0.009624732691800112,0.0,0.028874198075400336,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.0,0.0,0.0,0.0,0.009624732691800112,0.028874198075400336,0.0,0.0,0.0,0.0,0.0,0.0,0.009624732691800112,0.019249465383600225,0.009624732691800112,0.009624732691800112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019249465383600225,0.0,0.028874198075400336,0.0,0.048123663459000564,0.0,0.06737312884260079,0.009624732691800112,0.0,0.0,0.0,0.009624732691800112,0.009624732691800112,0.0,0.009624732691800112,0.019249465383600225,0.009624732691800112,0.1636204557606019,0.0,0.0,0.0,0.0,0.009624732691800112,0.0,0.009624732691800112,0.019249465383600225,0.03849893076720045
